1 _ 1			1 _ 3			1 _ 2			1 _ 4			1 _ 5			1 _ 6			1 _ 7			1 _ 8			1 _ 9			1 _ 10			1 _ 11			1 _ 12			1 _ 13			1 _ 14			1 _ 15		
Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход
сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм
1.8	2.735456	0.02993333	1.8	13.53423	0.02996667	1.8	11.75006	0.1797667	1.8	10.19637	0.02993333	1.8	11.98928	0.1797	1.8	8.877913	0.02993333	1.8	8.502007	0.02993333	1.8	8.509953	0.0299	1.8	8.335908	0.02993333	1.8	8.338292	0.02993333	1.8	9.421508	0.02993333	1.8	11.5633	0.1797	1.8	12.3175	0.08986667	1.8	9.802978	0.02996667	1.8	9.233157	0.0899
1.81	2.739429	0.0301	1.81	13.53423	0.03013333	1.81	11.77152	0.1807333	1.81	10.19637	0.03006667	1.81	12.0004	0.1807	1.81	8.876324	0.0301	1.81	8.507569	0.0301	1.81	8.517106	0.0301	1.81	8.335114	0.0301	1.81	8.333524	0.0301	1.81	9.426276	0.0301	1.81	11.59906	0.1807	1.81	12.33021	0.09036667	1.81	9.805362	0.03013333	1.81	9.253819	0.09043334
1.82	2.738635	0.03026667	1.82	13.539	0.0303	1.82	11.78821	0.1816667	1.82	10.20273	0.03023333	1.82	12.01709	0.1817	1.82	8.880298	0.03026667	1.82	8.514722	0.03026667	1.82	8.518696	0.03023333	1.82	8.337498	0.03026667	1.82	8.330345	0.03026667	1.82	9.430249	0.03026667	1.82	11.64595	0.1816667	1.82	12.33737	0.09086667	1.82	9.81013	0.0303	1.82	9.271304	0.0909
1.83	2.737045	0.03043333	1.83	13.55171	0.03046667	1.83	11.8041	0.1826667	1.83	10.21703	0.03043333	1.83	12.03855	0.1827	1.83	8.885066	0.03043333	1.83	8.524259	0.03043333	1.83	8.515517	0.03043333	1.83	8.342266	0.03043333	1.83	8.33114	0.03043333	1.83	9.430249	0.03043333	1.83	11.70079	0.1826667	1.83	12.34372	0.0914	1.83	9.817283	0.03046667	1.83	9.280046	0.09136667
1.84	2.737045	0.0306	1.84	13.56761	0.03063333	1.84	11.82397	0.1836333	1.84	10.23452	0.0306	1.84	12.06001	0.1837	1.84	8.88745	0.0306	1.84	8.534591	0.0306	1.84	8.517106	0.0306	1.84	8.34465	0.0306	1.84	8.335114	0.0306	1.84	9.426276	0.03063333	1.84	11.75642	0.1836667	1.84	12.35326	0.0919	1.84	9.821256	0.03063333	1.84	9.286404	0.09186666
1.85	2.739429	0.03076667	1.85	13.57714	0.0308	1.85	11.84622	0.1847	1.85	10.24723	0.03076667	1.85	12.08226	0.1847	1.85	8.889834	0.03076667	1.85	8.540154	0.03076667	1.85	8.524259	0.03076667	1.85	8.341472	0.03076667	1.85	8.335908	0.03076667	1.85	9.422302	0.03076667	1.85	11.80808	0.1846667	1.85	12.36518	0.0924	1.85	9.818871	0.0308	1.85	9.29594	0.09236667
1.86	2.738635	0.03093333	1.86	13.57873	0.03096667	1.86	11.86212	0.1857333	1.86	10.25279	0.03093333	1.86	12.1069	0.1857	1.86	8.894603	0.03093333	1.86	8.545716	0.03093333	1.86	8.532207	0.03096667	1.86	8.333524	0.03093333	1.86	8.337498	0.0309	1.86	9.423892	0.03096667	1.86	11.85973	0.1857	1.86	12.38028	0.09293333	1.86	9.818871	0.03096667	1.86	9.307861	0.0929
1.87	2.733072	0.03106667	1.87	13.57396	0.03113333	1.87	11.87563	0.1867333	1.87	10.25041	0.0311	1.87	12.13312	0.1867	1.87	8.90096	0.0311	1.87	8.5481	0.0311	1.87	8.535385	0.0311	1.87	8.330345	0.0311	1.87	8.342266	0.0311	1.87	9.427865	0.0311	1.87	11.91139	0.1866667	1.87	12.39141	0.09343334	1.87	9.818871	0.03113333	1.87	9.315808	0.09336667
1.88	2.725124	0.03123333	1.88	13.57238	0.0313	1.88	11.88914	0.1877333	1.88	10.24564	0.03126667	1.88	12.15776	0.1877	1.88	8.90255	0.03126667	1.88	8.550485	0.03126667	1.88	8.537769	0.0313	1.88	8.328755	0.03126667	1.88	8.348624	0.03126667	1.88	9.42866	0.03126667	1.88	11.96225	0.1876667	1.88	12.40015	0.0939	1.88	9.817283	0.0313	1.88	9.318988	0.09386667
1.89	2.721946	0.0314	1.89	13.57714	0.03146667	1.89	11.90503	0.1887	1.89	10.24405	0.03143333	1.89	12.17842	0.1887	1.89	8.899371	0.03143333	1.89	8.552869	0.03143333	1.89	8.542538	0.03143333	1.89	8.332729	0.03143333	1.89	8.34624	0.03143333	1.89	9.42866	0.03143333	1.89	12.01153	0.1887	1.89	12.40889	0.0944	1.89	9.819667	0.03146667	1.89	9.330113	0.09436667
1.9	2.733072	0.03156667	1.9	13.58747	0.03163333	1.9	11.9249	0.1897	1.9	10.24723	0.0316	1.9	12.1959	0.1897	1.9	8.898576	0.0316	1.9	8.556843	0.03163333	1.9	8.5481	0.03163333	1.9	8.335908	0.03163333	1.9	8.333524	0.03163333	1.9	9.431045	0.03163333	1.9	12.06795	0.1897	1.9	12.42081	0.09486667	1.9	9.829998	0.03163333	1.9	9.349982	0.09483334
1.91	2.748966	0.03173333	1.91	13.59622	0.0318	1.91	11.94874	0.1907	1.91	10.24723	0.03176667	1.91	12.21259	0.1906667	1.91	8.90096	0.03176667	1.91	8.560021	0.03176667	1.91	8.552869	0.03176667	1.91	8.337498	0.0318	1.91	8.322398	0.0318	1.91	9.435813	0.03176667	1.91	12.13153	0.1907	1.91	12.4383	0.09536666	1.91	9.837151	0.0318	1.91	9.373029	0.09533334
1.92	2.759298	0.0319	1.92	13.5994	0.03196667	1.92	11.96941	0.1916667	1.92	10.24326	0.03193333	1.92	12.23246	0.1916667	1.92	8.905728	0.03193333	1.92	8.567174	0.03193333	1.92	8.553664	0.03193333	1.92	8.335908	0.03193333	1.92	8.327961	0.03196667	1.92	9.438197	0.03193333	1.92	12.19829	0.1916667	1.92	12.45658	0.09583333	1.92	9.841919	0.03196667	1.92	9.395282	0.09583333
1.93	2.755324	0.0321	1.93	13.60178	0.0321	1.93	11.9853	0.1926333	1.93	10.23849	0.0321	1.93	12.25074	0.1926333	1.93	8.910497	0.03213333	1.93	8.575122	0.0321	1.93	8.550485	0.0321	1.93	8.335908	0.0321	1.93	8.347034	0.0321	1.93	9.438197	0.0321	1.93	12.2563	0.1927	1.93	12.47247	0.09633333	1.93	9.844303	0.03216667	1.93	9.411176	0.0963
1.94	2.746582	0.03223334	1.94	13.60575	0.0323	1.94	11.99802	0.1936333	1.94	10.23928	0.0323	1.94	12.27299	0.1936333	1.94	8.916855	0.0323	1.94	8.57989	0.03223334	1.94	8.548896	0.03226667	1.94	8.34465	0.0323	1.94	8.370876	0.03226667	1.94	9.438197	0.03226667	1.94	12.30558	0.1936667	1.94	12.48519	0.09686667	1.94	9.850661	0.03233333	1.94	9.419918	0.0968
1.95	2.735456	0.0324	1.95	13.6145	0.03246667	1.95	12.01153	0.1946333	1.95	10.24723	0.03246667	1.95	12.30001	0.1946333	1.95	8.924007	0.03243333	1.95	8.582274	0.03243333	1.95	8.550485	0.03243333	1.95	8.355777	0.03246667	1.95	8.382003	0.03243333	1.95	9.439786	0.03243333	1.95	12.35962	0.1946667	1.95	12.4987	0.09736667	1.95	9.85543	0.03246667	1.95	9.421508	0.09733333
1.96	2.725919	0.03256667	1.96	13.62403	0.03263333	1.96	12.02822	0.1956333	1.96	10.25677	0.03263333	1.96	12.33021	0.1956333	1.96	8.931954	0.03263333	1.96	8.5783	0.0326	1.96	8.555253	0.03263333	1.96	8.364518	0.0326	1.96	8.378029	0.03263333	1.96	9.44217	0.0326	1.96	12.4232	0.1956667	1.96	12.51459	0.09786667	1.96	9.857018	0.03263333	1.96	9.421508	0.09786667
1.97	2.725919	0.03273333	1.97	13.63039	0.03283333	1.97	12.0465	0.1966333	1.97	10.26551	0.0328	1.97	12.35326	0.1966	1.97	8.941491	0.0328	1.97	8.575916	0.03276667	1.97	8.560021	0.0328	1.97	8.362929	0.03276667	1.97	8.368492	0.03276667	1.97	9.446144	0.03276667	1.97	12.48837	0.1966667	1.97	12.53525	0.09833334	1.97	9.849866	0.03283333	1.97	9.423892	0.09836667
1.98	2.735456	0.0329	1.98	13.63039	0.03296667	1.98	12.06875	0.1976333	1.98	10.27266	0.03296667	1.98	12.36916	0.1976	1.98	8.951028	0.03296667	1.98	8.5783	0.03296667	1.98	8.563995	0.03296667	1.98	8.357366	0.03293333	1.98	8.360545	0.03293333	1.98	9.449323	0.03296667	1.98	12.54241	0.1976333	1.98	12.55592	0.09886667	1.98	9.841125	0.033	1.98	9.430249	0.09886667
1.99	2.743403	0.0331	1.99	13.63277	0.03313334	1.99	12.09338	0.1986333	1.99	10.27743	0.0331	1.99	12.38267	0.1986333	1.99	8.955002	0.03313334	1.99	8.583863	0.03313334	1.99	8.562406	0.03313334	1.99	8.354981	0.0331	1.99	8.362134	0.03313334	1.99	9.452502	0.0331	1.99	12.58691	0.1986333	1.99	12.57579	0.09933333	1.99	9.839535	0.03316667	1.99	9.432633	0.09936666
2	2.743403	0.03326667	2	13.64152	0.0333	2	12.11961	0.1996667	2	10.2822	0.03326667	2	12.4073	0.1996667	2	8.954207	0.0333	2	8.584659	0.0333	2	8.557637	0.0333	2	8.364518	0.0333	2	8.368492	0.0333	2	9.453297	0.0333	2	12.62109	0.1996667	2	12.59168	0.09986667	2	9.846687	0.03333334	2	9.435018	0.09986667
2.01	2.741814	0.03343333	2.01	13.65105	0.0335	2.01	12.14186	0.2007333	2.01	10.29094	0.03343333	2.01	12.44307	0.2007	2.01	8.951028	0.03346667	2.01	8.582274	0.03346667	2.01	8.555253	0.03343333	2.01	8.380413	0.03346667	2.01	8.376439	0.03346667	2.01	9.450912	0.03346667	2.01	12.65367	0.2007333	2.01	12.6044	0.1003667	2.01	9.850661	0.0335	2.01	9.441376	0.1003667
2.02	2.743403	0.03356667	2.02	13.65344	0.03363333	2.02	12.16014	0.2017667	2.02	10.29968	0.03363333	2.02	12.4836	0.2017667	2.02	8.952618	0.03363333	2.02	8.582274	0.03363333	2.02	8.559227	0.03363333	2.02	8.389155	0.03363333	2.02	8.382797	0.03363333	2.02	9.446144	0.03363333	2.02	12.68546	0.2018	2.02	12.6187	0.1008667	2.02	9.850661	0.03363333	2.02	9.453297	0.1008667
2.03	2.743403	0.03373333	2.03	13.65264	0.03383333	2.03	12.18001	0.2027667	2.03	10.30842	0.0338	2.03	12.52333	0.2028	2.03	8.954207	0.0338	2.03	8.586247	0.0338	2.03	8.567174	0.0338	2.03	8.39154	0.0338	2.03	8.384387	0.0338	2.03	9.441376	0.0338	2.03	12.71248	0.2028	2.03	12.64016	0.1013333	2.03	9.849866	0.0338	2.03	9.462833	0.1013333
2.04	2.734661	0.0339	2.04	13.65264	0.034	2.04	12.20226	0.2037333	2.04	10.31796	0.03396667	2.04	12.56227	0.2037667	2.04	8.955002	0.03396667	2.04	8.5934	0.03396667	2.04	8.5783	0.03396667	2.04	8.39154	0.03393333	2.04	8.378029	0.034	2.04	9.438197	0.03396667	2.04	12.73235	0.2037667	2.04	12.66241	0.1018667	2.04	9.848277	0.03396667	2.04	9.466807	0.1018333
2.05	2.725124	0.0341	2.05	13.65582	0.03416667	2.05	12.22372	0.2047333	2.05	10.33068	0.0341	2.05	12.59963	0.2047333	2.05	8.95977	0.03413333	2.05	8.602937	0.03413333	2.05	8.588632	0.03416667	2.05	8.393924	0.0341	2.05	8.368492	0.03416667	2.05	9.435813	0.03413333	2.05	12.7546	0.2047667	2.05	12.68307	0.1023667	2.05	9.846687	0.03413333	2.05	9.466012	0.1023333
2.06	2.723535	0.03426667	2.06	13.65979	0.03433333	2.06	12.24836	0.2057	2.06	10.33942	0.03426667	2.06	12.63857	0.2057	2.06	8.967717	0.0343	2.06	8.610885	0.0343	2.06	8.597374	0.0343	2.06	8.396308	0.0343	2.06	8.360545	0.0343	2.06	9.432633	0.0343	2.06	12.784	0.2057	2.06	12.69976	0.1028667	2.06	9.846687	0.03426667	2.06	9.466807	0.1028667
2.07	2.729893	0.0344	2.07	13.65979	0.03446667	2.07	12.27697	0.2067	2.07	10.34419	0.03446667	2.07	12.67831	0.2067	2.07	8.973281	0.03446667	2.07	8.616447	0.03443334	2.07	8.602142	0.03446667	2.07	8.402665	0.03446667	2.07	8.360545	0.03443334	2.07	9.431045	0.03446667	2.07	12.81738	0.2066667	2.07	12.71089	0.1033667	2.07	9.850661	0.03443334	2.07	9.47078	0.1034
2.08	2.735456	0.03456667	2.08	13.66138	0.03463333	2.08	12.30796	0.2077	2.08	10.34657	0.03463333	2.08	12.71486	0.2077	2.08	8.975665	0.03463333	2.08	8.62201	0.0346	2.08	8.602937	0.0346	2.08	8.409818	0.03463333	2.08	8.364518	0.0346	2.08	9.433429	0.03463333	2.08	12.84202	0.2077	2.08	12.71963	0.1038667	2.08	9.853045	0.03463333	2.08	9.47396	0.1039
2.09	2.735456	0.03473333	2.09	13.66456	0.03483333	2.09	12.33816	0.2087	2.09	10.34896	0.03476667	2.09	12.74665	0.2086667	2.09	8.972486	0.0348	2.09	8.624394	0.0348	2.09	8.602937	0.03476667	2.09	8.417766	0.0348	2.09	8.364518	0.03476667	2.09	9.441376	0.0348	2.09	12.85632	0.2087	2.09	12.73553	0.1044	2.09	9.854634	0.0348	2.09	9.475549	0.1044
2.1	2.728303	0.0349	2.1	13.66695	0.035	2.1	12.36677	0.2096667	2.1	10.35134	0.03493333	2.1	12.77924	0.2096667	2.1	8.967717	0.03496667	2.1	8.618037	0.03496667	2.1	8.604527	0.03493333	2.1	8.422534	0.03496667	2.1	8.362929	0.03493333	2.1	9.449323	0.03496667	2.1	12.87222	0.2097	2.1	12.75778	0.1048667	2.1	9.85543	0.03496667	2.1	9.47396	0.1048667
2.11	2.721946	0.0351	2.11	13.66933	0.03516667	2.11	12.39538	0.2106333	2.11	10.35372	0.0351	2.11	12.81182	0.2107	2.11	8.964539	0.03513333	2.11	8.610885	0.03513333	2.11	8.605321	0.0351	2.11	8.428891	0.03513333	2.11	8.366108	0.0351	2.11	9.457271	0.03513333	2.11	12.89845	0.2107	2.11	12.77765	0.1054	2.11	9.860198	0.03516667	2.11	9.47078	0.1053667
2.12	2.719561	0.03523333	2.12	13.67331	0.03533334	2.12	12.4232	0.2116667	2.12	10.3577	0.03526667	2.12	12.8444	0.2117333	2.12	8.964539	0.0353	2.12	8.606911	0.0353	2.12	8.606911	0.03526667	2.12	8.432071	0.0353	2.12	8.374055	0.03526667	2.12	9.464423	0.0353	2.12	12.92547	0.2117333	2.12	12.78877	0.1059	2.12	9.865761	0.03533334	2.12	9.468396	0.1058667
2.13	2.721946	0.03543333	2.13	13.68284	0.03546667	2.13	12.44942	0.2127	2.13	10.36247	0.03543333	2.13	12.87222	0.2127333	2.13	8.963744	0.03546667	2.13	8.611679	0.03546667	2.13	8.613269	0.03543333	2.13	8.436044	0.03546667	2.13	8.382797	0.03543333	2.13	9.466807	0.03543333	2.13	12.94613	0.2127333	2.13	12.79354	0.1063667	2.13	9.864171	0.03546667	2.13	9.466807	0.1063333
2.14	2.729893	0.0356	2.14	13.69635	0.03563333	2.14	12.47247	0.2137333	2.14	10.36723	0.03563333	2.14	12.89606	0.2137667	2.14	8.966128	0.0356	2.14	8.620421	0.03563333	2.14	8.618037	0.03563333	2.14	8.436044	0.03563333	2.14	8.389155	0.0356	2.14	9.462039	0.0356	2.14	12.95726	0.2137333	2.14	12.80228	0.1068667	2.14	9.859403	0.03563333	2.14	9.462039	0.1068333
2.15	2.734661	0.03576667	2.15	13.70986	0.0358	2.15	12.4987	0.2147667	2.15	10.37359	0.0358	2.15	12.9207	0.2147667	2.15	8.970897	0.03576667	2.15	8.629163	0.03576667	2.15	8.618832	0.03583333	2.15	8.43366	0.03576667	2.15	8.395513	0.03576667	2.15	9.458065	0.03576667	2.15	12.96123	0.2147667	2.15	12.81738	0.1073333	2.15	9.859403	0.03576667	2.15	9.457271	0.1073333
2.16	2.735456	0.0359	2.16	13.71861	0.03596667	2.16	12.52413	0.2158	2.16	10.37995	0.03596667	2.16	12.9501	0.2157667	2.16	8.977254	0.0359	2.16	8.635521	0.03593333	2.16	8.618037	0.03596667	2.16	8.43366	0.03593333	2.16	8.402665	0.03593333	2.16	9.459655	0.03596667	2.16	12.96361	0.2158	2.16	12.83169	0.1078333	2.16	9.866555	0.03596667	2.16	9.458065	0.1078333
2.17	2.733072	0.0361	2.17	13.72258	0.0361	2.17	12.53923	0.2167667	2.17	10.37995	0.0361	2.17	12.98189	0.2167333	2.17	8.982022	0.0361	2.17	8.641084	0.0361	2.17	8.622806	0.0361	2.17	8.439223	0.0361	2.17	8.407434	0.0361	2.17	9.462039	0.0361	2.17	12.96361	0.2167667	2.17	12.84679	0.1083333	2.17	9.877682	0.03613333	2.17	9.468396	0.1083333
2.18	2.732277	0.03626667	2.18	13.72258	0.0363	2.18	12.54479	0.2177667	2.18	10.37836	0.03626667	2.18	13.01289	0.2177333	2.18	8.992354	0.0363	2.18	8.645058	0.0363	2.18	8.629163	0.03626667	2.18	8.44558	0.03626667	2.18	8.409818	0.03626667	2.18	9.464423	0.0363	2.18	12.966	0.2177667	2.18	12.86268	0.1088333	2.18	9.884834	0.03633333	2.18	9.485085	0.1088333
2.19	2.735456	0.03643334	2.19	13.72417	0.0365	2.19	12.55035	0.2188	2.19	10.38074	0.03643334	2.19	13.04309	0.2187667	2.19	9.002686	0.03643334	2.19	8.645058	0.03643334	2.19	8.629163	0.03643334	2.19	8.449554	0.03646667	2.19	8.416176	0.03643334	2.19	9.468396	0.03646667	2.19	12.97315	0.2187333	2.19	12.87699	0.1093333	2.19	9.88404	0.0365	2.19	9.50098	0.1093
2.2	2.743403	0.0366	2.2	13.72496	0.03666667	2.2	12.56148	0.2198	2.2	10.38949	0.0366	2.2	13.07646	0.2197667	2.2	9.010633	0.03663334	2.2	8.642673	0.03673333	2.2	8.62519	0.0366	2.2	8.451939	0.03663334	2.2	8.422534	0.03663334	2.2	9.473165	0.0366	2.2	12.98904	0.2197333	2.2	12.88811	0.1098333	2.2	9.880066	0.03663334	2.2	9.507339	0.1098
2.21	2.748966	0.03676667	2.21	13.72973	0.03683333	2.21	12.57976	0.2208	2.21	10.39982	0.03676667	2.21	13.11223	0.2208	2.21	9.011428	0.0368	2.21	8.646647	0.03743333	2.21	8.620421	0.03676667	2.21	8.458297	0.0368	2.21	8.423328	0.0368	2.21	9.471576	0.03676667	2.21	13.00653	0.2207333	2.21	12.89447	0.1103333	2.21	9.881656	0.0368	2.21	9.506543	0.1103
2.22	2.750556	0.03693333	2.22	13.73609	0.03696667	2.22	12.60519	0.2218	2.22	10.41015	0.03696667	2.22	13.15037	0.2217667	2.22	9.009044	0.03696667	2.22	8.654594	0.0384	2.22	8.618832	0.03696667	2.22	8.470218	0.03693333	2.22	8.420944	0.03696667	2.22	9.468396	0.0369	2.22	13.01765	0.2217667	2.22	12.90083	0.1108667	2.22	9.886424	0.03696667	2.22	9.50098	0.1108
2.23	2.748966	0.0371	2.23	13.74006	0.03713333	2.23	12.63221	0.2227667	2.23	10.41571	0.03713333	2.23	13.18614	0.2227667	2.23	9.00666	0.0371	2.23	8.660953	0.03936667	2.23	8.62201	0.03713333	2.23	8.481343	0.0371	2.23	8.417766	0.0371	2.23	9.464423	0.03706667	2.23	13.02878	0.2227667	2.23	12.90957	0.1113667	2.23	9.891192	0.03716667	2.23	9.493033	0.1113
2.24	2.748172	0.03726667	2.24	13.73768	0.0373	2.24	12.66321	0.2237667	2.24	10.4181	0.03726667	2.24	13.21793	0.2237667	2.24	9.010633	0.03723333	2.24	8.665721	0.04033333	2.24	8.62519	0.0373	2.24	8.483727	0.0373	2.24	8.412202	0.03726667	2.24	9.466012	0.03726667	2.24	13.04944	0.2237	2.24	12.9207	0.1118667	2.24	9.893577	0.0373	2.24	9.48747	0.1118333
2.25	2.748966	0.03743333	2.25	13.7337	0.03743333	2.25	12.69658	0.2247333	2.25	10.42287	0.03743333	2.25	13.25528	0.2247333	2.25	9.017785	0.0374	2.25	8.678436	0.04133333	2.25	8.626779	0.03743333	2.25	8.480549	0.03743333	2.25	8.406639	0.03743333	2.25	9.466807	0.03743333	2.25	13.07805	0.2246667	2.25	12.93182	0.1123333	2.25	9.89755	0.03746667	2.25	9.48747	0.1123333
2.26	2.75294	0.03763333	2.26	13.7345	0.03763333	2.26	12.73473	0.2257333	2.26	10.43161	0.0376	2.26	13.29899	0.2257333	2.26	9.021759	0.0376	2.26	8.694331	0.04233333	2.26	8.624394	0.03756667	2.26	8.474986	0.03756667	2.26	8.409023	0.03756667	2.26	9.466012	0.03763333	2.26	13.10984	0.2256667	2.26	12.93739	0.1128333	2.26	9.904702	0.03763333	2.26	9.491444	0.1128333
2.27	2.754529	0.03776667	2.27	13.74324	0.0378	2.27	12.77526	0.2267	2.27	10.43638	0.03776667	2.27	13.34747	0.2267333	2.27	9.019375	0.03776667	2.27	8.703868	0.04336667	2.27	8.618832	0.03776667	2.27	8.472602	0.03776667	2.27	8.422534	0.03776667	2.27	9.464423	0.03776667	2.27	13.13845	0.2267	2.27	12.94374	0.1133333	2.27	9.91265	0.03783333	2.27	9.491444	0.1133
2.28	2.748966	0.03793333	2.28	13.75596	0.03796667	2.28	12.8142	0.2277333	2.28	10.44273	0.03793333	2.28	13.388	0.2277333	2.28	9.013017	0.03793333	2.28	8.707841	0.04436667	2.28	8.615653	0.03793333	2.28	8.470218	0.03793333	2.28	8.434455	0.03793333	2.28	9.47078	0.03793333	2.28	13.16547	0.2277	2.28	12.95567	0.1138333	2.28	9.91106	0.03796667	2.28	9.484291	0.1138
2.29	2.745787	0.0381	2.29	13.76152	0.0381	2.29	12.8452	0.2287333	2.29	10.45227	0.0381	2.29	13.41979	0.2287667	2.29	9.011428	0.0381	2.29	8.716583	0.04536667	2.29	8.618832	0.0381	2.29	8.471807	0.0381	2.29	8.439223	0.0381	2.29	9.482701	0.0381	2.29	13.19329	0.2287333	2.29	12.96679	0.1143667	2.29	9.906292	0.0381	2.29	9.476344	0.1143
2.3	2.746582	0.0383	2.3	13.7647	0.0383	2.3	12.86745	0.2297667	2.3	10.46101	0.03826667	2.3	13.45317	0.2297667	2.3	9.017785	0.03823333	2.3	8.730094	0.0464	2.3	8.629163	0.03826667	2.3	8.472602	0.0383	2.3	8.436839	0.03826667	2.3	9.491444	0.03826667	2.3	13.22031	0.2297333	2.3	12.97077	0.1148667	2.3	9.907086	0.0383	2.3	9.473165	0.1148
2.31	2.748966	0.03846667	2.31	13.76549	0.03846667	2.31	12.89368	0.2307333	2.31	10.4626	0.03843333	2.31	13.48893	0.2307667	2.31	9.024938	0.03843333	2.31	8.745988	0.04736667	2.31	8.641084	0.03843333	2.31	8.471807	0.03843333	2.31	8.431275	0.03846667	2.31	9.490649	0.03843333	2.31	13.24654	0.2307333	2.31	12.97235	0.1153667	2.31	9.91106	0.03846667	2.31	9.475549	0.1153333
2.32	2.748172	0.0386	2.32	13.76549	0.0386	2.32	12.93182	0.2317333	2.32	10.45942	0.0386	2.32	13.52231	0.2317333	2.32	9.024938	0.0386	2.32	8.761883	0.0484	2.32	8.651416	0.0386	2.32	8.472602	0.0386	2.32	8.424918	0.03863334	2.32	9.486675	0.0386	2.32	13.26958	0.2317667	2.32	12.97792	0.1158667	2.32	9.91106	0.03863334	2.32	9.481907	0.1158667
2.33	2.746582	0.03876667	2.33	13.76549	0.03876667	2.33	12.97553	0.2327	2.33	10.45704	0.03876667	2.33	13.55012	0.2327333	2.33	9.017785	0.03876667	2.33	8.776982	0.04946667	2.33	8.656184	0.03876667	2.33	8.47737	0.03876667	2.33	8.420944	0.03876667	2.33	9.486675	0.03876667	2.33	13.28786	0.2327333	2.33	12.98428	0.1163333	2.33	9.907086	0.03883334	2.33	9.486675	0.1163667
2.34	2.748966	0.0389	2.34	13.76311	0.03896667	2.34	13.0113	0.2336667	2.34	10.45704	0.03893333	2.34	13.57635	0.2337	2.34	9.011428	0.03893333	2.34	8.788109	0.0505	2.34	8.658568	0.03893333	2.34	8.485317	0.03896667	2.34	8.420944	0.03896667	2.34	9.490649	0.03896667	2.34	13.29819	0.2337333	2.34	12.98825	0.1168667	2.34	9.903908	0.039	2.34	9.490649	0.1169
2.35	2.756913	0.03906667	2.35	13.76152	0.03913333	2.35	13.03514	0.2346667	2.35	10.4626	0.0391	2.35	13.60416	0.2347	2.35	9.013812	0.0391	2.35	8.797646	0.0515	2.35	8.663337	0.0391	2.35	8.490086	0.03913333	2.35	8.425713	0.0391	2.35	9.496212	0.0391	2.35	13.30217	0.2347	2.35	12.99143	0.1174	2.35	9.899934	0.03916667	2.35	9.493828	0.1174
2.36	2.764066	0.03923333	2.36	13.7647	0.0393	2.36	13.05421	0.2356667	2.36	10.46975	0.03926667	2.36	13.63516	0.2356667	2.36	9.024143	0.0393	2.36	8.815129	0.05246667	2.36	8.672078	0.03923333	2.36	8.49406	0.03926667	2.36	8.436044	0.03923333	2.36	9.50257	0.03926667	2.36	13.30535	0.2357	2.36	12.99938	0.1179	2.36	9.89755	0.03933333	2.36	9.50098	0.1179
2.37	2.76645	0.0394	2.37	13.77265	0.0395	2.37	13.07805	0.2367	2.37	10.47691	0.0394	2.37	13.66377	0.2367	2.37	9.03527	0.03946667	2.37	8.840561	0.05343333	2.37	8.676052	0.03943333	2.37	8.497238	0.03943333	2.37	8.44558	0.0394	2.37	9.506543	0.03943333	2.37	13.31409	0.2367	2.37	13.0113	0.1184	2.37	9.901524	0.0395	2.37	9.509723	0.1184
2.38	2.768834	0.03956667	2.38	13.78616	0.03966667	2.38	13.10984	0.2376667	2.38	10.48326	0.03956667	2.38	13.68841	0.2377	2.38	9.038448	0.03963333	2.38	8.865197	0.05443333	2.38	8.672078	0.0396	2.38	8.503596	0.03956667	2.38	8.451939	0.03956667	2.38	9.509723	0.0396	2.38	13.32919	0.2376667	2.38	13.02481	0.1189333	2.38	9.908676	0.03966667	2.38	9.51608	0.1189
2.39	2.770424	0.03976667	2.39	13.79728	0.0398	2.39	13.14402	0.2387	2.39	10.48565	0.03973334	2.39	13.71622	0.2387	2.39	9.038448	0.03976667	2.39	8.878708	0.0554	2.39	8.664926	0.03976667	2.39	8.50598	0.03973334	2.39	8.452733	0.03976667	2.39	9.511312	0.03976667	2.39	13.34747	0.2387	2.39	13.03355	0.1194	2.39	9.915034	0.03983333	2.39	9.520054	0.1193667
2.4	2.773603	0.03993334	2.4	13.80603	0.03996667	2.4	13.17739	0.2396667	2.4	10.48406	0.03993334	2.4	13.74483	0.2397	2.4	9.040038	0.03993334	2.4	8.888245	0.05636667	2.4	8.656979	0.03996667	2.4	8.503596	0.0399	2.4	8.449554	0.03993334	2.4	9.511312	0.03993334	2.4	13.36177	0.2397	2.4	13.03514	0.1198667	2.4	9.918213	0.04	2.4	9.528796	0.1198667
